Freq.	V(out)*15.4882
5.80148943962888e+002	(-9.37453528713117e-001dB,8.45814271199901e+000°)
5.83078989134418e+002	(-9.28717001786748e-001dB,8.45083685861856e+000°)
5.86009034305948e+002	(-9.20085013076475e-001dB,8.44335329070092e+000°)
5.88939079477477e+002	(-9.11555939164326e-001dB,8.43569975124825e+000°)
5.91869124649007e+002	(-9.03128184386810e-001dB,8.42788372799561e+000°)
5.94799169820537e+002	(-8.94800180383715e-001dB,8.41991246198949e+000°)
5.97729214992067e+002	(-8.86570385650005e-001dB,8.41179295585804e+000°)
6.00659260163596e+002	(-8.78437285091242e-001dB,8.40353198178636e+000°)
6.03589305335126e+002	(-8.70399389582808e-001dB,8.39513608920723e+000°)
6.06519350506656e+002	(-8.62455235533064e-001dB,8.38661161221751e+000°)
6.09449395678186e+002	(-8.54603384450927e-001dB,8.37796467673240e+000°)
6.12379440849715e+002	(-8.46842422517880e-001dB,8.36920120738620e+000°)
6.15309486021245e+002	(-8.39170960164751e-001dB,8.36032693418933e+000°)
6.18239531192775e+002	(-8.31587631653221e-001dB,8.35134739895107e+000°)
6.21169576364304e+002	(-8.24091094662563e-001dB,8.34226796147742e+000°)
6.24099621535834e+002	(-8.16680029881286e-001dB,8.33309380555083e+000°)
6.27029666707364e+002	(-8.09353140604230e-001dB,8.32382994470201e+000°)
6.29959711878894e+002	(-8.02109152334889e-001dB,8.31448122778041e+000°)
6.32889757050423e+002	(-7.94946812393255e-001dB,8.30505234433130e+000°)
6.35819802221953e+002	(-7.87864889529040e-001dB,8.29554782978590e+000°)
6.38749847393483e+002	(-7.80862173540517e-001dB,8.28597207047296e+000°)
6.41679892565013e+002	(-7.73937474899000e-001dB,8.27632930845720e+000°)
6.44609937736542e+002	(-7.67089624378749e-001dB,8.26662364621100e+000°)
6.47539982908072e+002	(-7.60317472692757e-001dB,8.25685905112654e+000°)
6.50470028079602e+002	(-7.53619890133929e-001dB,8.24703935987307e+000°)
6.53400073251132e+002	(-7.46995766222110e-001dB,8.23716828260576e+000°)
6.56330118422661e+002	(-7.40444009356607e-001dB,8.22724940703117e+000°)
6.59260163594191e+002	(-7.33963546474394e-001dB,8.21728620233478e+000°)
6.62190208765721e+002	(-7.27553322713917e-001dB,8.20728202297511e+000°)
6.65120253937251e+002	(-7.21212301084432e-001dB,8.19724011235044e+000°)
6.68050299108780e+002	(-7.14939462140941e-001dB,8.18716360634117e+000°)
6.70980344280310e+002	(-7.08733803664602e-001dB,8.17705553673358e+000°)
6.73910389451840e+002	(-7.02594340348595e-001dB,8.16691883452876e+000°)
6.76840434623370e+002	(-6.96520103489405e-001dB,8.15675633314044e+000°)
6.79770479794899e+002	(-6.90510140683542e-001dB,8.14657077148665e+000°)
6.82700524966429e+002	(-6.84563515529457e-001dB,8.13636479697835e+000°)
6.85630570137959e+002	(-6.78679307334848e-001dB,8.12614096840828e+000°)
6.88560615309489e+002	(-6.72856610829054e-001dB,8.11590175874516e+000°)
6.91490660481018e+002	(-6.67094535880748e-001dB,8.10564955783431e+000°)
6.94420705652548e+002	(-6.61392207220498e-001dB,8.09538667501013e+000°)
6.97350750824078e+002	(-6.55748764168584e-001dB,8.08511534162249e+000°)
7.00280795995607e+002	(-6.50163360367586e-001dB,8.07483771347985e+000°)
7.03210841167137e+002	(-6.44635163519978e-001dB,8.06455587321290e+000°)
7.06140886338667e+002	(-6.39163355130507e-001dB,8.05427183256066e+000°)
7.09070931510197e+002	(-6.33747130253272e-001dB,8.04398753458201e+000°)
7.12000976681726e+002	(-6.28385697243586e-001dB,8.03370485579588e+000°)
7.14931021853256e+002	(-6.23078277514411e-001dB,8.02342560825121e+000°)
7.17861067024786e+002	(-6.17824105297294e-001dB,8.01315154153079e+000°)
7.20791112196316e+002	(-6.12622427407853e-001dB,8.00288434468955e+000°)
7.23721157367845e+002	(-6.07472503015650e-001dB,7.99262564813126e+000°)
7.26651202539375e+002	(-6.02373603418319e-001dB,7.98237702542398e+000°)
7.29581247710905e+002	(-5.97325011820113e-001dB,7.97213999505809e+000°)
7.32511292882435e+002	(-5.92326023114468e-001dB,7.96191602214755e+000°)
7.35441338053964e+002	(-5.87375943670856e-001dB,7.95170652007712e+000°)
7.38371383225494e+002	(-5.82474091125566e-001dB,7.94151285209701e+000°)
7.41301428397024e+002	(-5.77619794176538e-001dB,7.93133633286670e+000°)
7.44231473568554e+002	(-5.72812392382066e-001dB,7.92117822994959e+000°)
7.47161518740083e+002	(-5.68051235963447e-001dB,7.91103976526139e+000°)
7.50091563911613e+002	(-5.63335685611238e-001dB,7.90092211647100e+000°)
7.53021609083143e+002	(-5.58665112295399e-001dB,7.89082641835885e+000°)
7.55951654254673e+002	(-5.54038897078970e-001dB,7.88075376413154e+000°)
7.58881699426202e+002	(-5.49456430935377e-001dB,7.87070520669556e+000°)
7.61811744597732e+002	(-5.44917114569251e-001dB,7.86068175989098e+000°)
7.64741789769262e+002	(-5.40420358240646e-001dB,7.85068439968659e+000°)
7.67671834940792e+002	(-5.35965581592680e-001dB,7.84071406533763e+000°)
