Freq.	V(out)*15.4882
4.45366866072519e+002	(-1.42833203776178e-001dB,-9.17565512367498e+000°)
4.51226956415579e+002	(-1.46382885605287e-001dB,-9.29354412957453e+000°)
4.57087046758638e+002	(-1.49975955017634e-001dB,-9.41132454759628e+000°)
4.62947137101698e+002	(-1.53612299919483e-001dB,-9.52899515113918e+000°)
4.68807227444757e+002	(-1.57291806494339e-001dB,-9.64655472089977e+000°)
4.74667317787817e+002	(-1.61014360628899e-001dB,-9.76400204336355e+000°)
4.80527408130876e+002	(-1.64779846344337e-001dB,-9.88133591261915e+000°)
4.86387498473936e+002	(-1.68588147335218e-001dB,-9.99855512868829e+000°)
4.92247588816995e+002	(-1.72439145606675e-001dB,-1.01156584991441e+001°)
4.98107679160055e+002	(-1.76332722325468e-001dB,-1.02326448382045e+001°)
5.03967769503114e+002	(-1.80268757767113e-001dB,-1.03495129668459e+001°)
5.09827859846174e+002	(-1.84247130630198e-001dB,-1.04662617136917e+001°)
5.15687950189233e+002	(-1.88267719011834e-001dB,-1.05828899139096e+001°)
5.21548040532293e+002	(-1.92330400101396e-001dB,-1.06993964096271e+001°)
5.27408130875352e+002	(-1.96435049572768e-001dB,-1.08157800507511e+001°)
5.33268221218412e+002	(-2.00581542734111e-001dB,-1.09320396935992e+001°)
5.39128311561471e+002	(-2.04769753187677e-001dB,-1.10481742026428e+001°)
5.44988401904531e+002	(-2.08999554104638e-001dB,-1.11641824489571e+001°)
5.50848492247590e+002	(-2.13270817529696e-001dB,-1.12800633111571e+001°)
5.56708582590650e+002	(-2.17583414255406e-001dB,-1.13958156756345e+001°)
5.62568672933709e+002	(-2.21937214790377e-001dB,-1.15114384353351e+001°)
5.68428763276769e+002	(-2.26332088150711e-001dB,-1.16269304914111e+001°)
5.74288853619828e+002	(-2.30767902338607e-001dB,-1.17422907526588e+001°)
5.80148943962888e+002	(-2.35244525194495e-001dB,-1.18575181344019e+001°)
5.86009034305947e+002	(-2.39761822940998e-001dB,-1.19726115605302e+001°)
5.91869124649006e+002	(-2.44319661086486e-001dB,-1.20875699623274e+001°)
5.97729214992066e+002	(-2.48917904473941e-001dB,-1.22023922784429e+001°)
6.03589305335125e+002	(-2.53556416880322e-001dB,-1.23170774555073e+001°)
6.09449395678185e+002	(-2.58235061428809e-001dB,-1.24316244475981e+001°)
6.15309486021244e+002	(-2.62953700276272e-001dB,-1.25460322167363e+001°)
6.21169576364304e+002	(-2.67712194514223e-001dB,-1.26602997330930e+001°)
6.27029666707363e+002	(-2.72510405040157e-001dB,-1.27744259737507e+001°)
6.32889757050423e+002	(-2.77348191436617e-001dB,-1.28884099244025e+001°)
6.38749847393482e+002	(-2.82225412556881e-001dB,-1.30022505785428e+001°)
6.44609937736542e+002	(-2.87141927008037e-001dB,-1.31159469367675e+001°)
6.50470028079601e+002	(-2.92097591575769e-001dB,-1.32294980092270e+001°)
6.56330118422661e+002	(-2.97092263604723e-001dB,-1.33429028120204e+001°)
6.62190208765720e+002	(-3.02125798557571e-001dB,-1.34561603710020e+001°)
6.68050299108780e+002	(-3.07198051872562e-001dB,-1.35692697189471e+001°)
6.73910389451839e+002	(-3.12308878146066e-001dB,-1.36822298968587e+001°)
6.79770479794899e+002	(-3.17458130973322e-001dB,-1.37950399542776e+001°)
6.85630570137958e+002	(-3.22645663663659e-001dB,-1.39076989481752e+001°)
6.91490660481018e+002	(-3.27871328390496e-001dB,-1.40202059443669e+001°)
6.97350750824077e+002	(-3.33134977372496e-001dB,-1.41325600156225e+001°)
7.03210841167137e+002	(-3.38436461643522e-001dB,-1.42447602437149e+001°)
7.09070931510196e+002	(-3.43775631459954e-001dB,-1.43568057188090e+001°)
7.14931021853256e+002	(-3.49152336937822e-001dB,-1.44686955384230e+001°)
7.20791112196315e+002	(-3.54566427280284e-001dB,-1.45804288087574e+001°)
7.26651202539375e+002	(-3.60017751121306e-001dB,-1.46920046441578e+001°)
7.32511292882434e+002	(-3.65506156793822e-001dB,-1.48034221666792e+001°)
7.38371383225494e+002	(-3.71031491573114e-001dB,-1.49146805074309e+001°)
7.44231473568553e+002	(-3.76593602616451e-001dB,-1.50257788049779e+001°)
7.50091563911613e+002	(-3.82192336146499e-001dB,-1.51367162068017e+001°)
7.55951654254672e+002	(-3.87827537987692e-001dB,-1.52474918683928e+001°)
7.61811744597731e+002	(-3.93499053492760e-001dB,-1.53581049534055e+001°)
7.67671834940791e+002	(-3.99206727857359e-001dB,-1.54685546331106e+001°)
7.73531925283850e+002	(-4.04950405005322e-001dB,-1.55788400884498e+001°)
7.79392015626910e+002	(-4.10729928982490e-001dB,-1.56889605075358e+001°)
7.85252105969969e+002	(-4.16545143277426e-001dB,-1.57989150869046e+001°)
7.91112196313029e+002	(-4.22395890351954e-001dB,-1.59087030324324e+001°)
7.96972286656088e+002	(-4.28282012992595e-001dB,-1.60183235568404e+001°)
8.02832376999148e+002	(-4.34203353247921e-001dB,-1.61277758816935e+001°)
8.08692467342207e+002	(-4.40159752538420e-001dB,-1.62370592372357e+001°)
8.14552557685267e+002	(-4.46151051945433e-001dB,-1.63461728618678e+001°)
8.20412648028326e+002	(-4.52177092545906e-001dB,-1.64551160015134e+001°)
8.26272738371386e+002	(-4.58237714297426e-001dB,-1.65638879118020e+001°)
8.32132828714445e+002	(-4.64332757583601e-001dB,-1.66724878550868e+001°)
8.37992919057505e+002	(-4.70462061801007e-001dB,-1.67809151032219e+001°)
8.43853009400564e+002	(-4.76625466387602e-001dB,-1.68891689355650e+001°)
8.49713099743624e+002	(-4.82822809998835e-001dB,-1.69972486406307e+001°)
8.55573190086683e+002	(-4.89053931116334e-001dB,-1.71051535149040e+001°)
8.61433280429743e+002	(-4.95318668533142e-001dB,-1.72128828618552e+001°)
8.67293370772802e+002	(-5.01616859796442e-001dB,-1.73204359951182e+001°)
8.73153461115862e+002	(-5.07948342610214e-001dB,-1.74278122356660e+001°)
8.79013551458921e+002	(-5.14312954264275e-001dB,-1.75350109129854e+001°)
8.84873641801981e+002	(-5.20710531941658e-001dB,-1.76420313644561e+001°)
8.90733732145040e+002	(-5.27140912434006e-001dB,-1.77488729359544e+001°)
8.96593822488100e+002	(-5.33603932271412e-001dB,-1.78555349815999e+001°)
9.02453912831159e+002	(-5.40099427968782e-001dB,-1.79620168632418e+001°)
9.08314003174219e+002	(-5.46627235178198e-001dB,-1.80683179522802e+001°)
9.14174093517278e+002	(-5.53187190088028e-001dB,-1.81744376266902e+001°)
9.20034183860338e+002	(-5.59779128433333e-001dB,-1.82803752731384e+001°)
9.25894274203397e+002	(-5.66402885508466e-001dB,-1.83861302869819e+001°)
9.31754364546456e+002	(-5.73058296378129e-001dB,-1.84917020718283e+001°)
9.37614454889516e+002	(-5.79745196366637e-001dB,-1.85970900384621e+001°)
9.43474545232575e+002	(-5.86463420273660e-001dB,-1.87022936065735e+001°)
9.49334635575635e+002	(-5.93212803224778e-001dB,-1.88073122028809e+001°)
9.55194725918694e+002	(-5.99993179447629e-001dB,-1.89121452638694e+001°)
9.61054816261754e+002	(-6.06804383296693e-001dB,-1.90167922335195e+001°)
9.66914906604813e+002	(-6.13646249644095e-001dB,-1.91212525624001e+001°)
9.72774996947873e+002	(-6.20518612243314e-001dB,-1.92255257113949e+001°)
9.78635087290932e+002	(-6.27421305421061e-001dB,-1.93296111478594e+001°)
9.84495177633992e+002	(-6.34354163390850e-001dB,-1.94335083471761e+001°)
9.90355267977051e+002	(-6.41317019917861e-001dB,-1.95372167935438e+001°)
9.96215358320111e+002	(-6.48309708906560e-001dB,-1.96407359786207e+001°)
1.00207544866317e+003	(-6.55332064179572e-001dB,-1.97440654020356e+001°)
