Freq.	V(out)*15.4882
1.24819924307167e+003	(9.73847780479716e-001dB,-2.26541348673572e+001°)
1.25405933341473e+003	(9.65698709611477e-001dB,-2.25660695729300e+001°)
1.25991942375779e+003	(9.57647200723183e-001dB,-2.24786179119756e+001°)
1.26577951410085e+003	(9.49691756395874e-001dB,-2.23917743702897e+001°)
1.27163960444391e+003	(9.41830906981950e-001dB,-2.23055334835602e+001°)
1.27749969478697e+003	(9.34063209611966e-001dB,-2.22198898367307e+001°)
1.28335978513003e+003	(9.26387248082995e-001dB,-2.21348380639200e+001°)
1.28921987547308e+003	(9.18801631900500e-001dB,-2.20503728488334e+001°)
1.29507996581614e+003	(9.11304996146073e-001dB,-2.19664889235881e+001°)
1.30094005615920e+003	(9.03896000520142e-001dB,-2.18831810699537e+001°)
1.30680014650226e+003	(8.96573329115077e-001dB,-2.18004441175078e+001°)
1.31266023684532e+003	(8.89335689742547e-001dB,-2.17182729446125e+001°)
1.31852032718838e+003	(8.82181813613733e-001dB,-2.16366624775951e+001°)
1.32438041753144e+003	(8.75110454691651e-001dB,-2.15556076911121e+001°)
1.33024050787450e+003	(8.68120389195280e-001dB,-2.14751036069459e+001°)
1.33610059821756e+003	(8.61210415296273e-001dB,-2.13951452945698e+001°)
1.34196068856062e+003	(8.54379352614913e-001dB,-2.13157278705748e+001°)
1.34782077890368e+003	(8.47626041692281e-001dB,-2.12368464986127e+001°)
1.35368086924674e+003	(8.40949343565646e-001dB,-2.11584963882743e+001°)
1.35954095958980e+003	(8.34348139489624e-001dB,-2.10806727959738e+001°)
1.36540104993286e+003	(8.27821330382452e-001dB,-2.10033710238896e+001°)
1.37126114027592e+003	(8.21367836508182e-001dB,-2.09265864199338e+001°)
1.37712123061898e+003	(8.14986596995068e-001dB,-2.08503143772335e+001°)
1.38298132096204e+003	(8.08676569535661e-001dB,-2.07745503340014e+001°)
1.38884141130510e+003	(8.02436730003025e-001dB,-2.06992897731107e+001°)
1.39470150164816e+003	(7.96266072007913e-001dB,-2.06245282219811e+001°)
1.40056159199122e+003	(7.90163606662414e-001dB,-2.05502612516634e+001°)
1.40642168233427e+003	(7.84128362094376e-001dB,-2.04764844773557e+001°)
1.41228177267733e+003	(7.78159383210838e-001dB,-2.04031935571464e+001°)
1.41814186302039e+003	(7.72255731368994e-001dB,-2.03303841923717e+001°)
1.42400195336345e+003	(7.66416483828049e-001dB,-2.02580521271346e+001°)
1.42986204370651e+003	(7.60640733809566e-001dB,-2.01861931473966e+001°)
1.43572213404957e+003	(7.54927590028216e-001dB,-2.01148030816056e+001°)
1.44158222439263e+003	(7.49276176003144e-001dB,-2.00438777994815e+001°)
1.44744231473569e+003	(7.43685630464946e-001dB,-1.99734132118542e+001°)
1.45330240507875e+003	(7.38155106473114e-001dB,-1.99034052707926e+001°)
1.45916249542181e+003	(7.32683771528789e-001dB,-1.98338499686305e+001°)
1.46502258576487e+003	(7.27270806950143e-001dB,-1.97647433379765e+001°)
1.47088267610793e+003	(7.21915407847306e-001dB,-1.96960814511274e+001°)
1.47674276645099e+003	(7.16616782733687e-001dB,-1.96278604197928e+001°)
1.48260285679405e+003	(7.11374153414240e-001dB,-1.95600763950487e+001°)
1.48846294713711e+003	(7.06186754541543e-001dB,-1.94927255663126e+001°)
1.49432303748017e+003	(7.01053833436039e-001dB,-1.94258041615289e+001°)
1.50018312782323e+003	(6.95974649893424e-001dB,-1.93593084465908e+001°)
1.50604321816629e+003	(6.90948475890711e-001dB,-1.92932347252491e+001°)
1.51190330850935e+003	(6.85974595402109e-001dB,-1.92275793382216e+001°)
1.51776339885240e+003	(6.81052304070763e-001dB,-1.91623386632643e+001°)
1.52362348919546e+003	(6.76180909120734e-001dB,-1.90975091147798e+001°)
1.52948357953852e+003	(6.71359728999936e-001dB,-1.90330871431782e+001°)
1.53534366988158e+003	(6.66588093264775e-001dB,-1.89690692350304e+001°)
1.54120376022464e+003	(6.61865342386400e-001dB,-1.89054519120240e+001°)
1.54706385056770e+003	(6.57190827432598e-001dB,-1.88422317315767e+001°)
1.55292394091076e+003	(6.52563909998602e-001dB,-1.87794052852698e+001°)
1.55878403125382e+003	(6.47983961837311e-001dB,-1.87169691993918e+001°)
1.56464412159688e+003	(6.43450364801373e-001dB,-1.86549201342745e+001°)
1.57050421193994e+003	(6.38962510803764e-001dB,-1.85932547843654e+001°)
1.57636430228300e+003	(6.34519801210594e-001dB,-1.85319698770318e+001°)
1.58222439262606e+003	(6.30121647066045e-001dB,-1.84710621730379e+001°)
1.58808448296912e+003	(6.25767468649521e-001dB,-1.84105284656711e+001°)
1.59394457331218e+003	(6.21456695529837e-001dB,-1.83503655808592e+001°)
1.59980466365524e+003	(6.17188766192725e-001dB,-1.82905703764306e+001°)
1.60566475399830e+003	(6.12963128007203e-001dB,-1.82311397419925e+001°)
1.61152484434136e+003	(6.08779236962967e-001dB,-1.81720705986676e+001°)
1.61738493468442e+003	(6.04636557559995e-001dB,-1.81133598982807e+001°)
