Freq.	V(out)*15.4882
8.49713099743624e+002	(1.89051383682831e-001dB,9.62337067199984e+000°)
8.55573190086683e+002	(1.91707347899353e-001dB,9.68744123378096e+000°)
8.61433280429743e+002	(1.94380166031979e-001dB,9.75146595143405e+000°)
8.67293370772802e+002	(1.97069810919197e-001dB,9.81544456136027e+000°)
8.73153461115862e+002	(1.99776255261032e-001dB,9.87937680090584e+000°)
8.79013551458921e+002	(2.02499471624180e-001dB,9.94326240836596e+000°)
8.84873641801981e+002	(2.05239432444540e-001dB,1.00071011229872e+001°)
8.90733732145040e+002	(2.07996110033119e-001dB,1.00708926849719e+001°)
8.96593822488100e+002	(2.10769476559653e-001dB,1.01346368354819e+001°)
9.02453912831159e+002	(2.13559504077400e-001dB,1.01983333166410e+001°)
9.08314003174219e+002	(2.16366164502004e-001dB,1.02619818715398e+001°)
9.14174093517278e+002	(2.19189429628715e-001dB,1.03255822442373e+001°)
9.20034183860338e+002	(2.22029271122730e-001dB,1.03891341797664e+001°)
9.25894274203397e+002	(2.24885660527596e-001dB,1.04526374241349e+001°)
9.31754364546456e+002	(2.27758569260290e-001dB,1.05160917243305e+001°)
9.37614454889516e+002	(2.30647968617238e-001dB,1.05794968283231e+001°)
9.43474545232575e+002	(2.33553829765277e-001dB,1.06428524850687e+001°)
9.49334635575635e+002	(2.36476123761631e-001dB,1.07061584445108e+001°)
9.55194725918694e+002	(2.39414821538331e-001dB,1.07694144575855e+001°)
9.61054816261754e+002	(2.42369893901629e-001dB,1.08326202762237e+001°)
9.66914906604813e+002	(2.45341311550197e-001dB,1.08957756533529e+001°)
9.72774996947873e+002	(2.48329045059559e-001dB,1.09588803429023e+001°)
9.78635087290932e+002	(2.51333064886504e-001dB,1.10219340998041e+001°)
9.84495177633992e+002	(2.54353341378961e-001dB,1.10849366799963e+001°)
9.90355267977051e+002	(2.57389844767988e-001dB,1.11478878404262e+001°)
9.96215358320111e+002	(2.60442545167913e-001dB,1.12107873390528e+001°)
1.00207544866317e+003	(2.63511412584708e-001dB,1.12736349348493e+001°)
1.00793553900623e+003	(2.66596416909546e-001dB,1.13364303878060e+001°)
1.01379562934929e+003	(2.69697527923085e-001dB,1.13991734589327e+001°)
1.01965571969235e+003	(2.72814715302978e-001dB,1.14618639102606e+001°)
1.02551581003541e+003	(2.75947948610942e-001dB,1.15245015048463e+001°)
1.03137590037847e+003	(2.79097197303520e-001dB,1.15870860067729e+001°)
